0,1870;-0,0239;0,9904;1,0082;0,1132
0,1884;-0,0220;0,9897;1,0077;0,3922
0,1809;-0,0244;0,9907;1,0073;0,3944
0,1874;-0,0225;0,9836;1,0015;0,3963
0,1860;-0,0222;0,9828;1,0005;0,3990
0,1989;-0,0229;0,9880;1,0081;0,4010
0,1979;-0,0244;0,9902;1,0101;0,4426
0,1674;-0,0273;0,9936;1,0080;0,5023
0,1745;-0,0234;0,9807;0,9963;0,5625
0,1611;-0,0264;0,9907;1,0040;0,6247
0,1716;-0,0266;0,9907;1,0058;0,6847
0,1996;-0,0271;0,9746;0,9952;0,7446
0,2172;-0,0430;1,0609;1,0838;0,8044
0,5850;0,0044;1,6033;1,7067;0,8637
0,0486;-0,1108;0,7908;0,8000;0,9249
0,0596;-0,0476;0,7442;0,7480;0,9872
0,0225;-0,0495;1,0165;1,0180;1,0465
0,0417;-0,0400;1,0231;1,0248;1,1056
0,0115;-0,0403;0,9799;0,9808;1,1658
0,0112;-0,0425;0,9899;0,9909;1,2365
0,0559;-0,0366;0,9772;0,9795;1,2871
-0,0268;0,0308;-0,2182;0,2220;1,3466
0,4432;-0,0522;2,1590;2,2046;1,4078
0,2443;-0,0805;1,0243;1,0561;1,4654
0,1145;-0,0449;1,0131;1,0205;1,5265
0,0600;-0,0532;0,9990;1,0022;1,5900
0,1386;-0,0317;0,9977;1,0078;1,6468
0,1262;-0,0234;1,0407;1,0486;1,7051
0,1291;-0,0012;1,0273;1,0354;1,7697
-0,2880;-0,0034;0,7271;0,7820;1,8618
0,2624;0,1113;0,8144;0,8629;1,8889
-0,0288;-0,0085;0,8818;0,8823;1,9469
-0,0076;-0,0217;1,0351;1,0353;2,0072
0,0002;-0,0149;1,0217;1,0218;2,0654
-0,0234;-0,0164;0,9748;0,9752;2,1264
-0,0112;-0,0144;0,9684;0,9686;2,1847
0,1425;0,0593;0,6436;0,6619;2,2449
0,2765;-0,0781;2,2102;2,2288;2,3129
0,2145;-0,0259;1,0278;1,0502;2,3692
0,1276;0,0071;1,0346;1,0425;2,4251
-0,0349;-0,0388;0,9028;0,9043;2,4868
0,0237;-0,0308;1,0595;1,0602;2,5446
0,1420;-0,0156;1,2782;1,2861;2,6047
0,3600;-0,0391;1,2154;1,2682;2,6693
-0,0822;-0,0344;0,8020;0,8069;2,7248
-0,0515;0,0005;0,9721;0,9735;2,7849
-0,0251;-0,0090;1,0441;1,0445;2,8459
-0,0244;-0,0039;0,9948;0,9951;2,9089
-0,0442;-0,0095;0,9826;0,9836;2,9689
-0,0234;-0,0044;0,9736;0,9739;3,0249
0,2441;0,0635;0,2250;0,3380;3,0875
-0,2016;0,0344;1,1940;1,2114;3,1459
0,3168;-0,1970;1,1234;1,1837;3,2070
0,2504;0,0098;1,1373;1,1646;3,2666
-0,0220;-0,0288;0,9548;0,9555;3,3274
0,0674;-0,0051;1,0365;1,0387;3,3845
0,1193;0,0405;1,1298;1,1368;3,4460
0,1901;-0,0315;1,2047;1,2200;3,5096
0,0708;0,0735;0,8276;0,8339;3,5692
0,0185;-0,0115;0,7551;0,7555;3,6255
-0,0378;-0,0176;0,9684;0,9693;3,6895
-0,0117;-0,0178;1,0165;1,0168;3,7493
-0,0437;-0,0164;0,9919;0,9930;3,8049
-0,0598;-0,0193;0,9872;0,9892;3,8674
-0,0105;-0,0146;0,9711;0,9713;3,9252
0,1203;0,1938;-0,2092;0,3095;3,9859
-0,0517;-0,0415;1,5720;1,5734;4,0448
0,2243;-0,0395;1,0578;1,0820;4,1060
0,2372;-0,0227;1,0600;1,0864;4,1674
-0,0283;-0,0376;0,9543;0,9555;4,2246
0,0805;-0,0515;1,0265;1,0310;4,2860
0,1008;-0,0317;1,1261;1,1311;4,3451
0,1384;-0,0022;1,3582;1,3653;4,4047
0,1552;-0,0300;0,8606;0,8750;4,4777
-0,0068;-0,0222;0,8933;0,8936;4,5250
-0,0283;-0,0146;1,0248;1,0253;4,5869
-0,0408;-0,0308;0,9894;0,9908;4,6487
-0,0439;-0,0161;0,9919;0,9930;4,7097
-0,0637;-0,0227;0,9953;0,9976;4,7642
-0,0537;-0,0225;0,9904;0,9921;4,8257
-0,0393;-0,0195;0,9892;0,9902;4,8841
0,1123;0,1113;0,6392;0,6585;4,9447
0,1128;-0,1154;2,0287;2,0351;5,0046
0,1957;-0,0176;1,1378;1,1547;5,0667
0,1830;-0,0105;0,9872;1,0041;5,1284
0,0105;-0,0293;0,9975;0,9980;5,1888
0,0351;-0,0273;0,9804;0,9814;5,2444
0,0408;0,0437;1,0714;1,0731;5,3067
0,0556;0,0178;0,7073;0,7097;5,3657
0,0088;0,0149;0,9680;0,9681;5,4243
-0,0078;-0,0032;0,9985;0,9985;5,4844
-0,0088;-0,0007;0,9958;0,9958;5,5445
-0,0383;-0,0027;0,9931;0,9938;5,6040
-0,0515;-0,0039;0,9919;0,9932;5,6641
-0,0554;-0,0066;1,0046;1,0061;5,7235
-0,0329;-0,0068;0,9907;0,9912;5,7841
-0,0122;-0,0061;0,9850;0,9851;5,8449
0,0554;0,0478;0,9348;0,9376;5,9051
-0,2646;-0,1818;0,5728;0,6566;5,9656
-0,0032;-0,0500;1,4273;1,4282;6,0244
0,3615;-0,0769;1,1364;1,1949;6,0877
0,1306;-0,0207;1,1103;1,1181;6,1477
-0,1547;-0,0295;0,9753;0,9879;6,2050
0,0871;0,0085;1,0856;1,0891;6,2676
0,0837;0,0937;0,9233;0,9318;6,3257
0,0735;0,0383;0,9179;0,9217;6,3841
-0,0288;-0,0051;0,9489;0,9494;6,4475
-0,0168;0,0032;1,0175;1,0177;6,5035
-0,0508;-0,0083;1,0073;1,0086;6,5652
-0,0649;-0,0044;0,9907;0,9928;6,6275
-0,0678;-0,0010;0,9982;1,0005;6,6859
-0,0771;-0,0022;0,9948;0,9978;6,7448
-0,0766;-0,0022;0,9929;0,9958;6,8039
-0,0664;-0,0007;0,9933;0,9956;6,8652
-0,0669;-0,0054;0,9994;1,0017;6,9235
-0,0415;-0,0046;0,9963;0,9971;6,9841
-0,0122;-0,0015;0,9887;0,9888;7,0435
0,1418;0,0247;0,8242;0,8367;7,1033
-0,1291;-0,0144;0,9933;1,0018;7,1639
0,0849;0,0088;1,0832;1,0865;7,2254
0,2199;-0,0842;1,1210;1,1455;7,2860
0,0085;0,0005;1,0705;1,0705;7,3439
-0,1001;-0,0183;0,9684;0,9738;7,4053
0,0361;0,0129;1,1959;1,1965;7,4640
-0,0654;0,0449;1,0019;1,0050;7,5253
0,0078;0,0349;0,8862;0,8869;7,5840
-0,0469;0,0164;0,9445;0,9458;7,6437
-0,0325;0,0034;0,9943;0,9949;7,7063
-0,0495;-0,0081;1,0055;1,0068;7,7642
-0,0515;-0,0012;0,9987;1,0000;7,8235
-0,0615;-0,0010;1,0004;1,0023;7,8855
-0,0620;-0,0029;0,9926;0,9945;7,9435
-0,0527;-0,0059;0,9963;0,9977;8,0035
-0,0354;-0,0081;0,9907;0,9913;8,0637
0,0083;-0,0044;0,9758;0,9758;8,1262
0,1369;-0,0068;0,8645;0,8753;8,1835
0,2280;-0,1318;2,6415;2,6546;8,2439
0,3097;-0,0483;1,1347;1,1772;8,3086
0,2780;-0,0388;1,0463;1,0833;8,3632
0,1979;-0,0617;1,1332;1,1520;8,4237
0,0930;-0,0127;1,1115;1,1154;8,4869
0,0974;0,0395;1,1271;1,1320;8,5436
0,0803;0,0178;0,8862;0,8900;8,6050
0,0007;0,0085;0,9467;0,9468;8,6657
0,0093;0,0078;0,9929;0,9929;8,7236
0,0164;-0,0098;0,9958;0,9960;8,7832
-0,0183;-0,0083;0,9907;0,9909;8,8430
-0,0444;-0,0117;0,9924;0,9934;8,9032
-0,0391;-0,0098;0,9963;0,9971;8,9659
