0,3144;0,0310;0,9648;1,0152;0,1175
0,3820;0,0115;0,9611;1,0343;0,1417
0,3324;-0,0051;1,0019;1,0556;0,1428
0,2824;0,0073;0,9733;1,0135;0,1438
0,3249;-0,0298;0,8879;0,9459;0,1449
0,2614;-0,0100;0,9523;0,9876;0,3937
0,1760;0,0156;1,0246;1,0397;0,3958
0,2026;-0,0120;0,9902;1,0108;0,3977
0,2226;-0,0632;0,9528;0,9805;0,3994
0,2433;-0,0447;0,9792;1,0100;0,4013
0,2738;-0,0098;0,9907;1,0279;0,4033
0,2258;-0,0195;0,9907;1,0162;0,4052
0,2394;-0,0359;0,9284;0,9595;0,4066
0,2958;-0,0132;0,9401;0,9857;0,4088
0,3371;0,0027;1,0031;1,0582;0,4104
0,2721;0,0105;0,9907;1,0274;0,4120
0,2084;0,0093;0,9670;0,9892;0,4139
0,2697;0,0000;0,9780;1,0145;0,4157
0,2641;-0,0027;1,0207;1,0543;0,4171
0,2536;-0,0085;1,0107;1,0420;0,4560
0,2582;-0,0012;0,9850;1,0183;0,4582
0,2653;-0,0129;0,9663;1,0021;0,4748
0,3219;-0,0239;0,9924;1,0436;0,4923
0,2831;0,0066;0,9672;1,0078;0,5112
0,1867;0,0010;0,9865;1,0040;0,5319
0,1633;0,0508;1,0478;1,0616;0,5518
0,2948;-0,0215;0,9619;1,0063;0,5750
0,3410;0,0134;0,9653;1,0238;0,5953
0,2953;0,0237;0,9038;0,9511;0,6145
0,3244;-0,0310;0,9157;0,9720;0,6313
0,3166;-0,0603;0,8913;0,9478;0,6547
0,4422;-0,0635;0,9770;1,0743;0,6762
0,4112;-0,0361;0,8933;0,9841;0,6924
0,2953;-0,0290;0,8398;0,8907;0,7135
0,3539;-0,0193;0,9067;0,9735;0,7356
0,2609;0,0234;0,9631;0,9981;0,7569
0,2682;0,0171;0,9758;1,0121;0,7740
0,3205;-0,0081;0,9477;1,0004;0,8140
0,3090;-0,0120;0,9221;0,9725;0,8166
0,3075;-0,0283;0,9365;0,9861;0,8360
0,3202;-0,0273;0,9233;0,9776;0,8562
0,3151;-0,0154;0,9911;1,0401;0,8723
0,3227;-0,0083;0,9741;1,0261;0,8935
0,3573;0,0085;0,8579;0,9294;0,9133
0,3434;0,0266;0,8657;0,9317;0,9339
0,2804;-0,0220;0,9262;0,9680;0,9588
0,3017;0,0044;0,9353;0,9827;0,9756
0,3314;0,0166;0,8689;0,9301;0,9931
0,2812;0,0085;0,8938;0,9370;1,0178
0,2558;-0,0298;0,9904;1,0233;1,0427
0,2604;-0,0146;0,8808;0,9186;1,0598
0,2428;-0,0478;0,9345;0,9667;1,0750
0,2270;-0,0486;0,9890;1,0158;1,0934
0,2077;-0,0110;0,9699;0,9920;1,1180
0,2238;0,0151;0,9365;0,9630;1,1413
0,2084;0,0005;0,9304;0,9534;1,1604
0,1696;0,0351;0,9794;0,9946;1,1768
0,1257;-0,0095;1,0102;1,0180;1,1940
0,2719;-0,0159;0,8630;0,9050;1,2156
0,2116;0,0000;1,0236;1,0453;1,2397
0,1003;0,0207;1,0060;1,0112;1,2613
0,1777;-0,0071;1,0214;1,0368;1,2802
0,2377;-0,0556;1,0368;1,0651;1,2979
0,1560;-0,0122;0,9965;1,0087;1,3152
0,1730;-0,0378;0,9843;1,0001;1,3386
0,1872;-0,0488;0,9836;1,0024;1,3571
0,2214;-0,0349;1,0719;1,0951;1,3750
0,1970;-0,0298;1,0766;1,0948;1,3936
0,1089;-0,0476;1,1644;1,1705;1,4188
0,2226;-0,0359;0,9924;1,0177;1,4402
0,2014;-0,0342;0,9907;1,0115;1,4592
0,2109;-0,0417;1,0099;1,0326;1,4781
0,2375;-0,0268;0,9885;1,0169;1,4972
0,2187;-0,0393;0,9782;1,0031;1,5169
0,1996;-0,0349;0,9719;0,9928;1,5341
0,2204;-0,0203;0,9848;1,0094;1,5572
0,2275;-0,0207;1,0053;1,0309;1,5722
0,2353;-0,0110;1,0390;1,0653;1,5929
0,2675;0,0032;1,1095;1,1413;1,6197
0,2709;0,0010;1,0710;1,1047;1,6402
0,2599;-0,0024;1,0812;1,1120;1,6579
0,1940;0,0288;1,0063;1,0252;1,6742
0,2489;-0,0088;1,1959;1,2216;1,6987
0,2326;0,0044;1,1600;1,1831;1,7229
0,2919;0,0183;1,0451;1,0852;1,7388
0,2389;-0,0051;1,0758;1,1021;1,7572
0,2494;0,0239;1,0370;1,0669;1,7759
0,3319;0,0381;1,0002;1,0545;1,7953
0,2350;0,0513;0,8615;0,8945;1,8135
0,2045;0,0083;0,8557;0,8798;1,8382
0,2211;0,0098;0,9340;0,9599;1,8541
0,1901;0,0561;0,8098;0,8337;1,8738
0,1411;0,0605;0,7415;0,7572;1,9006
0,1721;0,0495;0,8235;0,8427;1,9231
0,0322;-0,0710;0,9423;0,9456;1,9424
0,1589;0,0103;0,9628;0,9759;1,9610
0,1560;-0,0183;0,9387;0,9517;1,9794
0,1460;-0,0281;0,9748;0,9861;2,0063
0,1389;-0,0137;0,9904;1,0002;2,0250
0,1452;-0,0193;0,9909;1,0017;2,0437
0,1413;-0,0146;0,9943;1,0044;2,0617
0,1391;-0,0225;0,9990;1,0088;2,0801
0,1394;-0,0185;0,9997;1,0095;2,0973
0,1377;-0,0181;1,0014;1,0110;2,1140
0,1355;-0,0161;0,9997;1,0090;2,1372
0,1325;-0,0171;0,9911;1,0001;2,1544
0,1298;-0,0144;0,9907;0,9992;2,1815
0,1301;-0,0124;0,9916;1,0002;2,2010
0,1291;-0,0134;0,9943;1,0028;2,2172
0,1330;-0,0154;0,9982;1,0072;2,2346
0,1325;-0,0185;0,9946;1,0035;2,2526
0,1316;-0,0159;0,9955;1,0043;2,2776
0,1328;-0,0161;0,9960;1,0050;2,3020
0,1320;-0,0151;0,9914;1,0003;2,3187
0,1301;-0,0156;0,9914;1,0000;2,3362
0,1313;-0,0132;0,9938;1,0026;2,3522
0,1330;-0,0171;0,9946;1,0036;2,3775
0,1342;-0,0156;0,9965;1,0056;2,4009
0,1342;-0,0161;0,9938;1,0030;2,4202
0,1377;-0,0146;0,9914;1,0010;2,4394
0,1450;-0,0171;0,9907;1,0014;2,4574
0,1460;-0,0154;0,9907;1,0015;2,4749
0,1511;-0,0124;0,9802;0,9918;2,4989
0,1103;-0,0613;0,7617;0,7721;2,5172
0,1674;0,0002;0,9916;1,0057;2,5362
0,1213;0,0522;0,8035;0,8142;2,5634
0,1401;0,0303;0,8857;0,8972;2,5834
0,1474;0,0239;0,6124;0,6303;2,6013
0,1123;0,1259;0,9038;0,9194;2,6223
0,1540;0,0905;0,8657;0,8839;2,6368
0,4610;0,0283;0,7593;0,8887;2,6611
0,2807;-0,0517;1,0204;1,0596;2,6799
0,3202;-0,0688;1,1010;1,1487;2,7000
0,2985;-0,0012;0,7688;0,8247;2,7179
0,1645;-0,0110;1,4654;1,4746;2,7351
0,1728;0,0041;1,2108;1,2231;2,7614
0,1301;-0,0168;1,1351;1,1427;2,7840
0,1567;0,0085;1,0712;1,0826;2,8024
0,1521;-0,0005;1,0436;1,0546;2,8202
0,1513;-0,0059;1,0107;1,0220;2,8404
0,1574;-0,0059;1,0334;1,0453;2,8580
0,1521;-0,0095;1,0217;1,0330;2,8738
0,1428;-0,0098;0,9955;1,0058;2,8947
0,1384;-0,0112;0,9907;1,0003;2,9127
0,1352;-0,0124;0,9907;0,9999;2,9379
0,1347;-0,0117;0,9907;0,9998;2,9688
0,1372;-0,0095;0,9919;1,0014;2,9876
0,1406;-0,0112;0,9965;1,0064;3,0051
0,1442;-0,0115;0,9965;1,0070;3,0230
0,1455;-0,0115;0,9933;1,0040;3,0396
0,1496;-0,0105;1,0002;1,0114;3,0562
0,1506;-0,0115;0,9968;1,0081;3,0781
0,1530;-0,0098;0,9951;1,0068;3,0949
0,1523;-0,0110;0,9921;1,0038;3,1135
0,1545;-0,0093;0,9997;1,0116;3,1356
0,1528;-0,0129;1,0043;1,0160;3,1595
0,1525;-0,0110;0,9958;1,0075;3,1800
0,1535;-0,0115;0,9909;1,0028;3,1947
0,1535;-0,0110;0,9916;1,0035;3,2134
0,1545;-0,0122;0,9919;1,0039;3,2358
0,1545;-0,0117;0,9963;1,0082;3,2592
0,1562;-0,0137;0,9982;1,0105;3,2786
0,1557;-0,0103;1,0004;1,0125;3,2954
0,1525;-0,0134;1,0148;1,0263;3,3148
0,1679;0,0095;1,0954;1,1082;3,3408
0,1303;0,0085;1,0429;1,0510;3,3615
0,1638;0,0085;1,1393;1,1510;3,3817
0,1511;-0,0166;1,1286;1,1387;3,4024
0,1650;-0,0168;1,1576;1,1694;3,4200
0,1901;-0,0215;1,1286;1,1447;3,4360
0,2150;0,0022;1,0963;1,1172;3,4605
