0,0913;-0,0293;0,9951;0,9997;0,1165
0,1028;-0,0290;1,0019;1,0076;0,1417
0,0996;-0,0295;0,9965;1,0019;0,3866
0,0935;-0,0276;1,0002;1,0049;0,3884
0,0918;-0,0295;0,9963;1,0009;0,3899
0,0905;-0,0293;0,9955;1,0001;0,3917
0,0866;-0,0310;0,9958;1,0000;0,4373
0,0869;-0,0295;0,9909;0,9951;0,4748
0,0854;-0,0303;0,9997;1,0038;0,5333
0,0986;-0,0264;0,9990;1,0042;0,5934
0,0854;-0,0288;0,9963;1,0003;0,6533
0,0884;-0,0273;1,0026;1,0069;0,7162
0,0893;-0,0283;0,9955;0,9999;0,7746
0,1040;-0,0251;0,9997;1,0054;0,8348
0,0981;-0,0293;0,9963;1,0015;0,8948
0,1079;-0,0259;0,9924;0,9985;0,9556
0,1357;-0,0271;0,9760;0,9858;1,0157
0,1557;-0,0322;1,0539;1,0658;1,0744
0,0776;-0,0356;1,1625;1,1656;1,1356
0,1123;0,0181;1,8952;1,8986;1,1980
-0,1848;0,2406;0,4901;0,5764;1,2577
0,0732;0,0286;0,7708;0,7748;1,3146
-0,1752;-0,0869;1,1237;1,1406;1,3786
0,3173;-0,1403;0,6033;0,6960;1,4373
-1,3755;-0,1408;0,5562;1,4904;1,4982
-0,2228;-0,0139;1,2909;1,3100;1,5598
0,2509;-0,0271;1,1308;1,1586;1,6184
0,0361;0,0146;0,9130;0,9139;1,6775
-0,0283;-0,0166;1,0671;1,0676;1,7391
0,0068;0,0093;1,4632;1,4632;1,8030
-0,2028;-0,0200;-0,7007;0,7297;1,8584
0,0166;0,0207;0,6541;0,6546;1,9175
-0,1289;-0,0073;0,9909;0,9993;1,9767
0,0766;-0,0032;0,8923;0,8956;2,0438
-0,2692;-0,1718;0,2467;0,4036;2,1005
-0,2136;-0,2348;1,5398;1,5722;2,1571
0,3759;-0,0227;1,2345;1,2906;2,2171
0,0251;-0,0439;1,0185;1,0197;2,2769
-0,3846;-0,0215;0,8847;0,9650;2,3360
-0,0229;0,0247;1,3587;1,3591;2,3974
0,2995;0,0491;0,5323;0,6127;2,4576
-0,1769;-0,0095;0,9418;0,9584;2,5171
-0,0185;-0,0166;0,9921;0,9924;2,5775
0,1706;0,0283;0,4815;0,5117;2,6401
0,5006;-0,0195;0,1042;0,5117;2,7044
0,0364;-0,1045;1,5330;1,5370;2,7591
0,2982;-0,0635;1,0866;1,1286;2,8186
0,0559;-0,0439;1,0329;1,0353;2,8783
-0,0498;-0,0469;1,2328;1,2347;2,9378
0,0076;0,0085;1,2555;1,2555;3,0021
0,4574;0,0308;0,2055;0,5024;3,0576
-0,2072;0,0037;0,8869;0,9108;3,1194
-0,0329;0,0000;1,0151;1,0156;3,1773
0,2734;0,0525;0,1228;0,3042;3,2380
-0,0486;-0,0041;0,5011;0,5034;3,3009
0,1870;-0,0103;1,2147;1,2291;3,3580
0,3876;-0,0642;1,0819;1,1511;3,4181
0,1147;-0,0122;1,0290;1,0354;3,4777
-0,0781;-0,0020;1,8610;1,8626;3,5374
-0,5196;-0,0325;1,6657;1,7452;3,5986
0,0630;0,0488;0,8467;0,8504;3,6574
-0,1501;-0,0281;0,9719;0,9838;3,7174
0,0264;-0,0210;0,9560;0,9566;3,7799
-0,6578;0,0107;2,8312;2,9066;3,8381
-0,4322;0,0827;-1,5088;1,5717;3,9003
0,0779;-0,0247;1,1727;1,1756;3,9583
0,2636;-0,0437;1,0387;1,0726;4,0175
0,0942;-0,0439;1,0270;1,0323;4,0784
-0,5587;0,0476;0,9562;1,1085;4,1443
0,0027;0,0054;1,5083;1,5083;4,1985
0,0139;-0,0207;0,4313;0,4320;4,2604
-0,1560;-0,0107;0,9911;1,0034;4,3225
0,0249;0,0002;0,9199;0,9202;4,3771
0,0681;0,0608;0,5433;0,5509;4,4377
-0,0217;-0,1506;0,0930;0,1783;4,4989
0,0566;-0,0244;1,3633;1,3647;4,5583
0,3329;-0,0391;1,0775;1,1285;4,6210
0,1250;-0,0381;1,0124;1,0208;4,6771
0,0415;-0,1003;1,2233;1,2281;4,7382
-0,2092;-0,0308;-0,6751;0,7074;4,7971
-0,0205;-0,0090;0,5711;0,5716;4,8571
-0,1452;-0,0002;0,9919;1,0025;4,9172
0,0142;0,0085;0,9885;0,9886;4,9773
0,1547;-0,0647;0,5572;0,5819;5,0380
-0,0366;0,0886;1,0331;1,0376;5,0975
0,6980;-0,3856;4,6275;4,6957;5,1579
0,2619;-0,0366;1,1283;1,1589;5,2170
0,1128;-0,0227;1,0778;1,0839;5,2785
-0,7005;-0,0596;0,7854;1,0541;5,3385
0,3978;0,1396;0,4535;0,6192;5,3980
-0,0764;0,0161;0,6582;0,6629;5,4583
-0,1467;-0,0222;0,9916;1,0027;5,5194
0,0722;0,0032;0,9079;0,9108;5,5783
-0,1130;-0,1550;0,3759;0,4220;5,6382
-0,0683;0,0090;0,9953;0,9977;5,6983
0,2799;-0,0381;1,2804;1,3112;5,7577
0,2275;-0,0298;0,9907;1,0169;5,8182
-0,0225;-0,0300;1,0631;1,0638;5,8775
-0,1128;-0,0232;1,4463;1,4509;5,9378
-0,3114;0,0581;-1,6489;1,6791;5,9997
-0,2165;0,0029;0,9206;0,9457;6,0574
-0,1528;-0,0361;1,0239;1,0358;6,1191
0,4015;-0,1106;-0,0039;0,4164;6,1831
-0,2546;-0,0054;1,3045;1,3291;6,2375
-0,0613;-0,1118;1,7365;1,7412;6,2987
0,3544;-0,0388;1,0783;1,1357;6,3607
0,1042;-0,0259;1,1032;1,1084;6,4204
0,0993;-0,0452;1,2733;1,2780;6,4780
-0,2026;0,1145;1,3355;1,3556;6,5413
-0,0962;0,0105;0,6553;0,6624;6,6055
-0,2040;-0,0337;0,9977;1,0189;6,6579
-0,0547;-0,0039;0,7615;0,7635;6,7188
-0,0103;-0,0081;0,8242;0,8243;6,7796
-0,0527;-0,0381;0,9641;0,9662;6,8381
0,2641;-0,0288;1,1176;1,1487;6,8984
0,3065;-0,0222;1,0573;1,1011;6,9613
0,1140;-0,0151;1,0924;1,0985;7,0187
0,0759;-0,0893;1,2843;1,2896;7,0797
-0,3441;-0,0337;-0,5787;0,6741;7,1387
-0,0837;0,0159;0,8557;0,8599;7,1980
-0,1411;-0,0334;1,0192;1,0295;7,2575
0,1135;-0,0129;0,8601;0,8676;7,3174
-0,3214;-0,2284;0,6199;0,7347;7,3772
0,1645;-0,0681;1,7573;1,7663;7,4413
0,3720;-0,0381;1,0888;1,1512;7,4990
0,2026;-0,0217;1,0446;1,0643;7,5583
0,3017;-0,0310;1,8053;1,8306;7,6177
-0,0144;0,0000;1,6257;1,6258;7,6780
0,1096;0,0234;0,6133;0,6235;7,7375
-0,2297;-0,0217;0,9148;0,9434;7,8012
-0,1316;-0,0200;0,9494;0,9587;7,8577
0,1896;-0,0508;0,5313;0,5664;7,9178
-0,5387;-0,0325;1,2877;1,3962;7,9814
0,1328;-0,0535;1,5923;1,5987;8,0424
0,3224;-0,0486;1,1181;1,1646;8,0975
