0,2004;-0,0859;0,9833;1,0072;0,1235
0,2211;-0,1433;1,0207;1,0541;0,1538
0,2311;-0,1501;1,0729;1,1077;0,1550
0,2502;-0,0910;1,1247;1,1557;0,1561
0,1359;-0,0713;1,0788;1,0896;0,1571
0,1787;-0,1206;1,1713;1,1909;0,1581
0,2001;-0,1084;1,1508;1,1731;0,4036
0,0510;-0,0779;1,0517;1,0558;0,4054
0,3288;-0,1047;1,3370;1,3808;0,4071
0,1777;-0,1159;1,0797;1,1004;0,4087
0,0464;-0,1042;0,7656;0,7741;0,4104
0,3510;-0,1120;1,2020;1,2572;0,4120
0,1499;-0,0859;0,7442;0,7639;0,4134
0,0605;-0,0354;0,6897;0,6933;0,4152
0,1242;-0,0495;0,9438;0,9532;0,4167
0,2416;-0,0559;1,0573;1,0860;0,4181
0,0329;-0,0857;0,9448;0,9492;0,4196
0,0578;-0,0925;0,7942;0,8016;0,4213
0,0940;-0,0808;0,8916;0,9001;0,4227
0,0932;-0,0664;0,9306;0,9376;0,4243
0,1010;-0,0671;0,9731;0,9806;0,5470
0,1186;-0,0693;0,9938;1,0033;0,5555
0,1333;-0,0837;0,9165;0,9299;0,5664
0,1518;-0,0730;1,0153;1,0292;0,5765
0,1650;-0,0744;1,0248;1,0407;0,5828
0,1782;-0,0786;0,9787;0,9979;0,5913
0,1474;-0,0776;1,0492;1,0624;0,5971
0,1516;-0,0945;0,9907;1,0066;0,6027
0,1640;-0,0986;0,9850;1,0035;0,6083
0,1762;-0,0910;0,9553;0,9756;0,6606
0,1974;-0,0832;0,8398;0,8667;0,6687
0,2341;-0,0864;0,7449;0,7856;0,6737
0,1745;-0,0888;0,6099;0,6406;0,6977
0,2665;-0,1377;0,5531;0,6292;0,7168
0,1269;-0,1010;0,6909;0,7097;0,7348
0,2487;-0,0966;0,6377;0,6913;0,7507
0,2292;-0,1262;1,0082;1,0416;0,7657
0,2851;-0,1494;0,6700;0,7432;0,7838
0,1901;-0,2572;1,5034;1,5371;0,8047
0,1577;-0,0503;1,5237;1,5327;0,8238
0,1445;-0,1647;1,1376;1,1585;0,8435
