0,1816;-0,0417;0,9904;1,0078;0,1152
0,1726;-0,0539;0,9921;1,0085;0,1391
0,1794;-0,0517;0,9907;1,0081;0,3747
0,1838;-0,0412;0,9902;1,0079;0,3768
0,1884;-0,0530;0,9880;1,0072;0,3785
0,1901;-0,0574;0,9850;1,0049;0,3808
0,1970;-0,0559;0,9909;1,0118;0,4238
0,1894;-0,0520;0,9911;1,0104;0,4820
0,1860;-0,0505;0,9868;1,0054;0,5417
0,1957;-0,0500;0,9848;1,0053;0,6033
0,1938;-0,0493;0,9882;1,0082;0,6630
0,1913;-0,0537;0,9902;1,0099;0,7226
0,1933;-0,0554;0,9897;1,0099;0,7830
0,1918;-0,0515;0,9904;1,0101;0,8446
0,2040;-0,0473;0,9858;1,0078;0,9028
0,1904;-0,0381;1,0165;1,0349;0,9637
0,2782;-0,0525;1,2635;1,2949;1,0254
0,8659;-0,1235;2,0035;2,1861;1,0831
-0,2055;-0,0627;0,7581;0,7879;1,1446
0,0798;0,0037;0,7200;0,7244;1,2104
-0,0205;-0,0037;1,0085;1,0087;1,2705
0,0261;-0,0063;1,0214;1,0218;1,3234
0,0093;-0,0149;0,9904;0,9906;1,3855
0,0268;-0,0203;0,9816;0,9822;1,4446
0,1665;-0,0796;0,6875;0,7119;1,5038
-0,7813;0,0063;1,0116;1,2782;1,5635
-0,2770;-0,0608;1,6177;1,6423;1,6280
0,0281;-0,0344;1,0580;1,0590;1,6836
0,0825;-0,0276;1,0182;1,0219;1,7439
0,0574;-0,0249;0,9890;0,9909;1,8065
0,0635;-0,0183;1,0475;1,0496;1,8659
0,1333;-0,0229;1,2640;1,2712;1,9264
0,0986;-0,0461;1,1722;1,1773;1,9834
0,0461;-0,0686;0,7373;0,7419;2,0428
-0,0071;-0,0032;0,8367;0,8367;2,1042
0,0107;-0,0034;1,0207;1,0207;2,1656
0,0452;-0,0378;1,0439;1,0455;2,2228
0,0583;-0,0256;0,9794;0,9815;2,2838
0,1045;-0,0185;0,7014;0,7094;2,3473
